Task ID,VM ID,Host ID,Datacenter ID,Closest Datacenter,Arrival Time,Start Time,Finish Time,Deadline,Failed Count,Failed
738,8,2,3,3,720.433272,722.520667,740.672000,758.433272,0,0
739,12,4,1,1,720.824317,722.740667,742.851333,752.824317,0,0
740,11,3,3,3,721.081365,722.740667,736.082667,764.081365,0,0
741,11,3,3,3,722.173975,722.740667,736.082667,765.173975,0,0
742,0,0,1,1,725.274390,726.632000,746.763333,767.274390,0,0
743,7,2,2,2,726.333588,727.571333,734.351333,754.333588,0,0
744,0,0,1,1,728.424015,728.772000,747.779333,767.424015,0,0
745,16,5,2,2,729.480164,729.864000,749.890667,763.480164,0,0
746,16,5,2,2,730.487564,730.557333,750.334667,766.487564,0,0
747,19,6,2,2,731.863016,731.976000,750.224667,769.863016,0,0
748,19,6,2,2,733.734911,733.864444,752.152000,781.734911,0,0
749,3,1,1,1,735.058346,735.450667,755.468000,782.058346,0,0
750,3,1,1,1,735.239825,735.450667,755.468000,782.239825,0,0
751,5,1,3,3,736.438866,736.765333,756.892667,781.438866,0,0
752,5,1,3,3,736.618845,736.765333,756.892667,778.618845,0,0
753,7,2,2,2,736.993626,737.740667,744.489333,767.993626,0,0
754,6,2,1,1,737.263191,737.740667,752.574000,763.263191,0,0
755,13,4,2,2,738.063809,738.291333,748.352667,773.063809,0,0
756,8,2,3,3,740.747570,741.364444,761.484667,765.747570,0,0
757,8,2,3,3,742.291185,742.740667,762.119333,788.291185,0,0
758,6,2,1,1,742.906008,742.961333,760.764889,767.906008,0,0
759,11,3,3,3,746.840736,746.983333,753.762000,787.840736,0,0
760,1,0,2,2,746.964796,747.049333,784.230000,774.964796,0,1
761,14,4,3,3,747.568561,747.792000,767.903333,773.568561,0,0
762,1,0,2,2,751.510810,751.638667,788.060667,788.510810,0,0
763,0,0,1,1,752.673701,752.983556,771.205333,785.673701,0,0
764,2,0,3,3,754.731973,754.949333,795.024000,792.731973,0,1
765,0,0,1,1,754.753269,754.949333,773.088667,781.753269,0,0
766,6,2,1,1,754.804904,755.059333,769.514000,780.804904,0,0
767,2,0,3,3,754.821536,755.059333,795.134000,799.821536,0,0
768,120,40,1,1,756.223673,756.892667,766.986000,803.223673,0,0
769,3,1,1,1,757.356299,760.483556,780.564667,788.356299,0,0
770,3,1,1,1,758.093298,760.483556,780.564667,784.093298,0,0
771,9,3,1,1,758.280443,760.483556,770.598000,789.280443,0,0
772,5,1,3,3,758.470799,760.483556,779.610000,796.470799,0,0
773,121,40,2,2,759.784237,760.483556,767.210889,808.784237,0,0
774,4,1,2,2,760.539842,760.764889,796.110444,789.539842,0,1
775,5,1,3,3,760.916546,761.484667,780.593556,799.916546,0,0
776,122,40,3,3,761.009951,761.484667,800.368667,809.009951,0,0
777,122,40,3,3,763.840136,765.483556,803.082000,808.840136,0,0
778,8,2,3,3,764.185604,765.483556,775.536000,798.185604,0,0
779,4,1,2,2,764.459218,766.018000,801.105333,796.459218,0,1
780,125,41,3,3,764.980050,766.018000,806.222000,809.980050,0,0
781,6,2,1,1,765.815056,766.334000,777.944000,797.815056,0,0
782,125,41,3,3,766.795276,766.894667,806.718000,815.795276,0,0
783,7,2,2,2,767.130181,767.210889,773.984667,795.130181,0,0
784,121,40,2,2,768.898268,768.984667,775.668667,804.898268,0,0
785,128,42,3,3,770.825343,771.315333,778.094000,801.825343,0,0
786,120,40,1,1,771.721457,772.772667,791.828667,800.721457,0,0
787,124,41,2,2,773.421975,773.667111,780.446444,807.421975,0,0
788,120,40,1,1,774.482612,774.502000,793.172667,807.482612,0,0
789,123,41,1,1,775.845843,776.484667,792.804667,813.845843,0,0
790,128,42,3,3,778.615446,779.296000,786.005111,824.615446,0,0
791,131,43,3,3,779.431361,779.556889,797.349556,812.431361,0,0
792,123,41,1,1,780.180984,780.336444,796.687333,824.180984,0,0
793,126,42,1,1,780.395930,780.454667,817.076000,829.395930,0,0
794,121,40,2,2,781.590864,782.002000,788.780667,818.590864,0,0
795,131,43,3,3,782.175792,783.984667,800.789333,820.175792,0,0
796,124,41,2,2,782.849516,783.984667,790.763778,821.849516,0,0
797,127,42,2,2,783.653426,784.120000,790.873778,814.653426,0,0
798,126,42,1,1,784.625234,785.260889,821.294000,831.625234,0,0
799,134,44,3,3,785.377829,785.704889,792.477333,827.377829,0,0
800,130,43,2,2,785.631439,785.704889,824.584667,833.631439,0,0
801,137,45,3,3,785.717378,785.946667,792.697333,832.717378,0,0
802,130,43,2,2,786.193604,787.056889,825.966000,828.193604,0,0
803,133,44,2,2,788.451075,788.670667,795.451111,827.451075,0,0
804,128,42,3,3,791.811559,791.887556,798.569556,821.811559,0,0
805,121,40,2,2,792.751523,792.807333,799.586889,840.751523,0,0
806,120,40,1,1,792.949749,793.282667,813.374000,818.949749,0,0
807,120,40,1,1,792.960697,793.282667,813.374000,835.960697,0,0
808,124,41,2,2,793.392230,794.213333,800.885333,820.392230,0,0
809,127,42,2,2,795.370517,795.454667,802.166889,844.370517,0,0
810,134,44,3,3,795.379801,795.454667,802.179333,835.379801,0,0
811,133,44,2,2,796.893227,797.239556,804.020667,821.893227,0,0
812,136,45,2,2,799.416910,799.477556,819.588667,839.416910,0,0
813,2,0,3,3,800.254039,800.260889,833.853333,830.254039,0,1
814,1,0,2,2,805.200412,806.112000,837.859333,848.200412,0,0
815,0,0,1,1,806.036843,806.222000,820.072667,848.036843,0,0
816,2,0,3,3,809.178850,812.506667,852.539333,849.178850,0,1
817,0,0,1,1,810.689002,812.506667,831.194667,857.689002,0,0
818,3,1,1,1,811.372100,812.506667,832.084667,852.372100,0,0
819,3,1,1,1,812.680597,813.028000,832.678000,842.680597,0,0
820,5,1,3,3,813.771623,815.260889,825.262000,862.771623,0,0
821,1,0,2,2,813.957657,815.260889,855.304667,849.957657,0,1
822,4,1,2,2,814.932204,816.242667,846.550000,846.932204,0,0
823,6,2,1,1,819.062739,819.450667,830.408000,855.062739,0,0
824,0,0,1,1,823.888851,824.474667,839.682000,860.888851,0,0
825,5,1,3,3,825.486327,825.856000,844.218667,874.486327,0,0
826,6,2,1,1,826.955679,828.504000,839.461333,860.955679,0,0
827,9,3,1,1,828.723160,829.456000,849.090000,861.723160,0,0
828,9,3,1,1,829.077415,829.950667,849.642000,871.077415,0,0
829,4,1,2,2,829.590098,830.242667,870.322000,859.590098,0,1
830,5,1,3,3,829.619216,830.242667,849.315333,871.619216,0,0
831,8,2,3,3,829.629686,830.242667,840.355333,868.629686,0,0
832,7,2,2,2,829.921019,830.242667,836.910222,854.921019,0,0
833,0,0,1,1,834.776636,836.004000,852.135333,876.776636,0,0
834,2,0,3,3,835.274895,836.177333,864.403333,874.274895,0,0
835,3,1,1,1,835.890465,836.177333,853.019333,876.890465,0,0
836,3,1,1,1,839.352394,839.502000,856.402000,880.352394,0,0
837,8,2,3,3,840.005667,840.245333,860.263333,873.005667,0,0
838,11,3,3,3,840.101622,840.245333,846.913778,879.101622,0,0
839,1,0,2,2,840.588499,843.677333,883.792667,886.588499,0,0
840,8,2,3,3,842.240064,843.677333,861.980000,873.240064,0,0
841,7,2,2,2,843.197865,843.677333,850.456444,874.197865,0,0
842,10,3,2,2,843.651802,843.752000,883.902667,890.651802,0,0
843,0,0,1,1,843.729895,844.218667,862.783333,880.729895,0,0
844,10,3,2,2,843.811313,844.328667,884.274000,869.811313,0,1
845,13,4,2,2,843.970959,844.328667,863.445333,879.970959,0,0
846,13,4,2,2,844.390412,845.245333,864.471333,881.390412,0,0
847,5,1,3,3,844.611151,845.245333,857.395333,891.611151,0,0
848,16,5,2,2,844.858766,845.245333,858.787333,891.858766,0,0
849,14,4,3,3,845.074818,845.245333,865.266667,882.074818,0,0
850,6,2,1,1,845.906190,846.197333,856.292000,894.906190,0,0
851,4,1,2,2,848.151641,848.640000,879.533333,893.151641,0,0
852,7,2,2,2,850.207747,850.456444,857.235778,883.207747,0,0
853,16,5,2,2,852.538957,852.649333,869.691333,883.538957,0,0
854,19,6,2,2,852.847956,853.019333,871.708000,888.847956,0,0
855,19,6,2,2,853.549941,854.362667,873.162667,891.549941,0,0
856,122,40,3,3,855.303030,855.414667,885.544667,900.303030,0,0
857,0,0,1,1,855.397022,855.456444,869.236667,883.397022,0,0
858,3,1,1,1,855.869955,856.182000,876.200667,882.869955,0,0
859,1,0,2,2,856.109489,856.202667,890.050667,899.109489,0,0
860,7,2,2,2,857.256590,857.345778,864.126000,898.256590,0,0
861,120,40,1,1,857.931999,858.442000,868.708667,902.931999,0,0
862,3,1,1,1,861.233347,861.862667,879.151333,895.233347,0,0
863,16,5,2,2,861.283490,861.862667,875.897333,892.283490,0,0
864,7,2,2,2,864.246885,864.361333,871.030222,895.246885,0,0
865,122,40,3,3,864.965228,865.376667,904.419333,904.965228,0,0
866,2,0,3,3,865.603408,867.502000,887.521333,899.603408,0,0
867,125,41,3,3,866.861265,867.550000,907.640667,914.861265,0,0
868,121,40,2,2,867.457035,867.550000,874.220889,906.457035,0,0
869,120,40,1,1,868.125370,868.292667,887.778000,915.125370,0,0
870,125,41,3,3,869.510244,869.600000,908.770000,904.510244,0,1
871,124,41,2,2,870.230982,870.414667,877.187333,904.230982,0,0
872,127,42,2,2,871.717834,872.233333,879.013111,913.717834,0,0
873,128,42,3,3,873.584054,874.220889,880.948222,910.584054,0,0
874,120,40,1,1,873.722065,874.220889,892.804667,920.722065,0,0
875,131,43,3,3,874.725408,875.414667,895.478000,915.725408,0,0
876,131,43,3,3,875.224442,875.456000,895.588000,922.224442,0,0
877,123,41,1,1,875.314762,875.456000,889.202667,911.314762,0,0
878,121,40,2,2,876.185867,876.310667,883.012889,921.185867,0,0
879,124,41,2,2,876.580699,877.187333,883.902667,901.580699,0,0
880,134,44,3,3,876.640841,877.187333,883.906889,911.640841,0,0
881,137,45,3,3,878.868525,879.013111,885.764667,917.868525,0,0
882,127,42,2,2,880.504220,880.667111,887.337333,928.504220,0,0
883,140,46,3,3,880.802267,880.888444,898.366000,919.802267,0,0
884,123,41,1,1,882.547510,882.644000,896.040000,907.547510,0,0
885,128,42,3,3,882.859047,882.914667,889.695778,912.859047,0,0
886,140,46,3,3,883.477596,883.557333,901.083333,924.477596,0,0
887,121,40,2,2,883.661658,883.682667,890.380667,920.661658,0,0
888,130,43,2,2,883.808793,883.856444,921.203333,929.808793,0,0
889,124,41,2,2,884.420545,884.737333,891.516667,928.420545,0,0
890,126,42,1,1,884.541974,884.737333,924.815333,915.541974,0,1
891,126,42,1,1,884.710064,884.896000,924.925333,910.710064,0,1
892,129,43,1,1,886.181980,886.670222,893.451333,911.181980,0,0
893,130,43,2,2,886.202370,886.670222,923.960000,932.202370,0,0
894,122,40,3,3,886.472058,886.670222,915.687333,934.472058,0,0
895,132,44,1,1,886.801857,886.929333,897.045333,913.801857,0,0
896,134,44,3,3,889.312306,889.366667,896.145778,938.312306,0,0
897,120,40,1,1,889.605762,889.695778,905.468667,938.605762,0,0
898,127,42,2,2,889.981518,890.144000,896.813333,927.981518,0,0
899,121,40,2,2,893.116025,893.451333,900.229556,936.116025,0,0
900,128,42,3,3,896.090102,896.150000,902.930000,922.090102,0,0
901,120,40,1,1,897.560392,898.256000,911.919333,931.560392,0,0
902,124,41,2,2,897.599652,898.256000,904.924889,930.599652,0,0
903,123,41,1,1,898.497029,899.195556,909.310667,944.497029,0,0
904,1,0,2,2,900.004986,900.120000,935.323333,939.004986,0,0
905,0,0,1,1,900.280092,900.497333,919.970000,927.280092,0,0
906,2,0,3,3,900.781574,901.083333,937.730667,949.781574,0,0
907,0,0,1,1,902.808378,902.930000,922.565333,946.808378,0,0
908,3,1,1,1,903.686966,904.309333,923.286000,939.686966,0,0
909,2,0,3,3,904.512816,904.584889,943.072667,935.512816,0,1
910,5,1,3,3,905.024126,905.257333,923.006000,935.024126,0,0
911,3,1,1,1,905.113143,905.358667,924.444000,936.113143,0,0
912,5,1,3,3,907.208259,907.640667,927.556000,954.208259,0,0
913,8,2,3,3,908.705083,908.770000,928.776667,946.705083,0,0
914,8,2,3,3,909.703618,911.439333,930.231333,934.703618,0,0
915,1,0,2,2,909.924586,911.439333,950.420000,934.924586,0,1
916,11,3,3,3,911.715999,911.869333,918.649556,937.715999,0,0
917,6,2,1,1,911.933050,912.757333,932.735333,954.933050,0,0
918,6,2,1,1,912.198626,912.858667,932.845333,939.198626,0,0
919,9,3,1,1,912.807366,914.694667,934.835333,958.807366,0,0
920,14,4,3,3,912.969650,914.817333,954.267333,942.969650,0,1
921,4,1,2,2,912.996342,914.817333,948.777778,937.996342,0,1
922,9,3,1,1,914.003063,914.817333,934.945333,957.003063,0,0
923,12,4,1,1,914.501970,914.817333,954.927333,945.501970,0,1
924,14,4,3,3,915.324288,915.577333,955.083333,942.324288,0,1
925,12,4,1,1,918.231381,918.378889,956.816667,964.231381,0,0
926,15,5,1,1,918.654004,918.939333,937.557333,963.654004,0,0
927,11,3,3,3,920.009834,920.088000,926.778000,969.009834,0,0
928,4,1,2,2,920.330882,920.968000,958.184667,947.330882,0,1
929,0,0,1,1,920.535058,921.002667,939.778000,955.535058,0,0
930,15,5,1,1,920.859004,921.002667,939.407333,946.859004,0,0
931,7,2,2,2,921.128105,921.203333,927.910444,948.128105,0,0
932,18,6,1,1,921.709218,922.134667,928.915556,951.709218,0,0
933,10,3,2,2,923.295432,923.646667,963.839111,951.295432,0,1
934,5,1,3,3,923.406140,923.937333,940.187333,970.406140,0,0
935,10,3,2,2,923.617666,923.937333,963.949111,958.617666,0,1
936,0,0,1,1,923.660168,923.960000,941.886000,972.660168,0,0
937,3,1,1,1,924.112579,924.444000,944.480667,955.112579,0,0
938,3,1,1,1,924.389064,924.554000,944.590667,952.389064,0,0
939,17,5,3,3,924.398135,924.554000,934.669111,959.398135,0,0
940,13,4,2,2,926.812442,927.134667,946.964667,964.812442,0,0
941,13,4,2,2,926.955856,927.431556,947.294667,959.955856,0,0
942,21,7,1,1,927.139400,927.541556,946.754000,966.139400,0,0
943,11,3,3,3,927.179320,927.541556,934.267778,971.179320,0,0
944,21,7,1,1,928.063190,928.475333,947.743333,953.063190,0,0
945,7,2,2,2,928.691182,928.776667,935.543333,976.691182,0,0
946,16,5,2,2,928.822404,928.915556,948.037111,967.822404,0,0
947,18,6,1,1,929.671101,929.886667,936.612222,962.671101,0,0
948,24,8,1,1,930.774814,931.460000,951.208667,968.774814,0,0
949,16,5,2,2,930.861544,931.460000,949.760667,975.861544,0,0
950,19,6,2,2,931.100653,931.460000,948.367111,959.100653,0,0
951,5,1,3,3,931.686488,931.944000,951.130000,978.686488,0,0
952,24,8,1,1,931.730689,931.944000,951.706000,969.730689,0,0
953,8,2,3,3,933.227927,933.634222,946.256667,978.227927,0,0
954,19,6,2,2,934.594681,934.669111,951.640667,961.594681,0,0
955,6,2,1,1,934.871836,934.931556,954.927333,964.871836,0,0
956,6,2,1,1,934.993077,935.055333,955.037333,979.993077,0,0
957,1,0,2,2,936.541270,936.612222,975.599333,969.541270,0,1
958,2,0,3,3,939.336525,939.444000,979.418667,988.336525,0,0
959,5,1,3,3,940.343913,941.134222,956.140667,969.343913,0,0
960,8,2,3,3,940.675783,941.134222,958.780667,987.675783,0,0
961,7,2,2,2,941.174446,941.996000,948.777778,979.174446,0,0
962,22,7,2,2,943.170563,943.372000,960.905333,974.170563,0,0
963,2,0,3,3,944.370133,944.372000,982.043333,983.370133,0,0
964,22,7,2,2,945.210666,945.914667,963.424444,991.210666,0,0
965,11,3,3,3,945.967717,946.106667,952.886444,973.967717,0,0
966,0,0,1,1,947.805292,947.927111,964.624667,979.805292,0,0
967,8,2,3,3,949.329613,949.760667,968.170000,990.329613,0,0
968,17,5,3,3,950.805840,950.872000,960.987333,988.805840,0,0
969,0,0,1,1,951.248139,951.530667,968.154000,992.248139,0,0
970,1,0,2,2,951.382867,951.531333,983.706000,977.382867,0,1
971,4,1,2,2,952.767406,952.886444,984.605333,989.767406,0,0
972,3,1,1,1,954.599270,954.927333,964.931333,994.599270,0,0
973,7,2,2,2,955.275141,955.947333,962.710444,993.275141,0,0
974,5,1,3,3,956.657182,956.816667,973.252667,985.657182,0,0
975,5,1,3,3,959.530578,960.505333,976.886000,996.530578,0,0
976,8,2,3,3,959.705733,960.505333,974.452667,985.705733,0,0
977,11,3,3,3,962.162014,962.600444,969.268889,992.162014,0,0
978,120,40,1,1,964.936887,966.531333,984.839333,1012.936887,0,0
979,4,1,2,2,965.366597,967.600444,996.252667,992.366597,0,1
980,7,2,2,2,965.567934,967.600444,974.378667,999.567934,0,0
981,121,40,2,2,965.610588,967.600444,981.035333,1008.610588,0,0
982,121,40,2,2,965.880621,967.600444,981.035333,1014.880621,0,0
983,124,41,2,2,967.377735,967.741333,974.488667,1005.377735,0,0
984,14,4,3,3,967.896022,968.005333,988.031111,992.896022,0,0
985,122,40,3,3,968.657439,969.268889,1009.333333,1014.657439,0,0
986,0,0,1,1,968.814916,969.268889,979.348000,998.814916,0,0
987,122,40,3,3,968.960083,969.268889,1009.333333,1010.960083,0,0
988,127,42,2,2,969.558012,972.741333,986.204222,1018.558012,0,0
989,120,40,1,1,971.359221,972.741333,992.642889,1018.359221,0,0
990,127,42,2,2,972.309977,972.741333,986.204222,1015.309977,0,0
991,130,43,2,2,972.830475,973.252667,1012.704000,1017.830475,0,0
992,130,43,2,2,973.755493,973.887111,1013.446667,1014.755493,0,0
993,125,41,3,3,974.405972,974.488667,1012.822000,1006.405972,0,1
994,123,41,1,1,974.795133,975.017333,995.142667,1023.795133,0,0
995,124,41,2,2,974.814427,975.017333,981.761333,1012.814427,0,0
996,133,44,2,2,974.982507,975.489333,982.159333,1010.982507,0,0
997,123,41,1,1,975.070151,975.576000,995.478000,1011.070151,0,0
998,125,41,3,3,975.855731,976.322667,1014.712667,1022.855731,0,0
999,126,42,1,1,976.429068,976.768889,1005.843333,1008.429068,0,0
1000,136,45,2,2,978.568614,978.997333,999.034667,1006.568614,0,0
1001,128,42,3,3,980.338056,980.742222,987.515778,1016.338056,0,0
1002,131,43,3,3,981.367252,981.529333,1001.034667,1014.367252,0,0
1003,131,43,3,3,981.923609,982.043333,1001.548667,1015.923609,0,0
1004,121,40,2,2,983.229544,983.596000,990.363778,1009.229544,0,0
1005,120,40,1,1,985.352623,985.715556,1002.266000,1012.352623,0,0
1006,134,44,3,3,985.966741,986.204222,992.953556,1012.966741,0,0
1007,124,41,2,2,986.625426,986.778889,993.558889,1025.625426,0,0
1008,127,42,2,2,987.216299,987.257333,994.038000,1024.216299,0,0
1009,126,42,1,1,988.895204,989.378222,1017.747333,1020.895204,0,0
1010,129,43,1,1,989.442156,989.543333,996.323111,1021.442156,0,0
1011,128,42,3,3,991.711085,991.778889,998.493556,1022.711085,0,0
1012,121,40,2,2,994.320958,994.754667,1008.102000,1021.320958,0,0
1013,121,40,2,2,994.459686,994.754667,1008.102000,1034.459686,0,0
1014,134,44,3,3,995.243841,995.368000,1002.037556,1038.243841,0,0
1015,137,45,3,3,995.497307,995.698000,1002.477778,1042.497307,0,0
1016,124,41,2,2,995.993766,996.213111,1002.881333,1025.993766,0,0
1017,120,40,1,1,996.185169,996.252667,1009.375333,1032.185169,0,0
1018,123,41,1,1,998.455323,998.603556,1008.718000,1026.455323,0,0
1019,0,0,1,1,1000.829725,1001.144667,1019.968667,1033.829725,0,0
1020,1,0,2,2,1002.052668,1002.147556,1037.276667,1040.052668,0,0
1021,0,0,1,1,1002.343359,1002.376000,1022.106667,1042.343359,0,0
1022,3,1,1,1,1003.934617,1004.978667,1025.118000,1029.934617,0,0
1023,3,1,1,1,1003.935509,1004.978667,1025.118000,1042.935509,0,0
1024,6,2,1,1,1004.214998,1004.978667,1020.188667,1046.214998,0,0
1025,2,0,3,3,1004.268911,1004.978667,1045.150000,1032.268911,0,1
1026,2,0,3,3,1005.292961,1005.464667,1045.370000,1030.292961,0,1
1027,1,0,2,2,1005.963994,1007.103111,1046.123333,1048.963994,0,0
1028,4,1,2,2,1006.658804,1007.653333,1047.184000,1043.658804,0,1
1029,5,1,3,3,1008.977012,1009.333333,1024.824667,1045.977012,0,0
1030,4,1,2,2,1009.666720,1012.266667,1052.250667,1058.666720,0,0
1031,6,2,1,1,1011.215585,1012.445333,1030.484667,1056.215585,0,0
1032,7,2,2,2,1011.361138,1012.445333,1019.224444,1048.361138,0,0
1033,10,3,2,2,1012.383159,1012.478667,1052.560667,1041.383159,0,1
1034,10,3,2,2,1012.458165,1012.490667,1052.670667,1039.458165,0,1
1035,13,4,2,2,1012.515849,1012.712000,1031.889333,1053.515849,0,0
1036,5,1,3,3,1013.913791,1014.106000,1034.078000,1050.913791,0,0
1037,9,3,1,1,1013.932585,1014.496667,1029.263333,1050.932585,0,0
1038,8,2,3,3,1014.311160,1014.602667,1034.509111,1059.311160,0,0
1039,8,2,3,3,1014.605999,1014.822667,1034.729111,1061.605999,0,0
1040,13,4,2,2,1014.861149,1017.138667,1034.636000,1060.861149,0,0
1041,16,5,2,2,1015.365098,1017.138667,1037.166667,1047.365098,0,0
1042,16,5,2,2,1015.527556,1017.138667,1037.166667,1047.527556,0,0
1043,11,3,3,3,1017.109733,1017.147556,1023.926889,1046.109733,0,0
1044,14,4,3,3,1017.554999,1017.747333,1057.939333,1061.554999,0,0
1045,14,4,3,3,1017.999183,1018.666444,1058.406000,1058.999183,0,0
1046,19,6,2,2,1018.217690,1018.666444,1031.260000,1053.217690,0,0
1047,9,3,1,1,1019.688510,1019.945333,1034.706000,1047.688510,0,0
1048,0,0,1,1,1020.244280,1020.464667,1040.491333,1055.244280,0,0
1049,7,2,2,2,1020.377801,1020.885333,1027.588667,1049.377801,0,0
1050,17,5,3,3,1020.594696,1021.185333,1033.858000,1054.594696,0,0
1051,0,0,1,1,1022.115807,1022.216667,1042.137333,1050.115807,0,0
1052,6,2,1,1,1022.991538,1023.350222,1037.037333,1057.991538,0,0
1053,11,3,3,3,1024.184118,1024.714667,1031.382444,1050.184118,0,0
1054,19,6,2,2,1025.252176,1026.166444,1038.725333,1065.252176,0,0
1055,5,1,3,3,1026.676865,1026.899111,1046.590000,1054.676865,0,0
1056,17,5,3,3,1028.422383,1028.538000,1048.457333,1066.422383,0,0
1057,20,6,3,3,1028.496387,1028.685333,1048.714000,1056.496387,0,0
1058,3,1,1,1,1031.237097,1031.370000,1041.478000,1066.237097,0,0
1059,11,3,3,3,1031.901343,1032.747333,1039.489111,1059.901343,0,0
1060,17,5,3,3,1033.864556,1033.968000,1051.338000,1065.864556,0,0
1061,7,2,2,2,1034.083142,1034.298000,1041.077556,1068.083142,0,0
1062,5,1,3,3,1034.559617,1034.616667,1050.725333,1069.559617,0,0
1063,13,4,2,2,1036.631022,1036.816000,1056.490667,1073.631022,0,0
1064,13,4,2,2,1037.065676,1037.166667,1056.842000,1062.065676,0,0
1065,1,0,2,2,1037.881015,1038.448000,1078.499333,1067.881015,0,1
1066,16,5,2,2,1039.811979,1040.131556,1056.076667,1077.811979,0,0
1067,0,0,1,1,1040.459940,1040.601333,1060.717333,1079.459940,0,0
1068,0,0,1,1,1041.677814,1042.137333,1061.431333,1081.677814,0,0
1069,3,1,1,1,1042.254393,1044.316000,1064.394000,1075.254393,0,0
1070,7,2,2,2,1042.628448,1044.316000,1057.664889,1068.628448,0,0
1071,7,2,2,2,1043.303944,1044.316000,1057.664889,1071.303944,0,0
1072,16,5,2,2,1043.918848,1044.349333,1060.334667,1072.918848,0,0
1073,3,1,1,1,1044.022773,1044.349333,1064.394000,1081.022773,0,0
1074,8,2,3,3,1044.275105,1044.349333,1054.362667,1088.275105,0,0
1075,19,6,2,2,1045.546921,1045.690667,1063.776000,1087.546921,0,0
1076,1,0,2,2,1046.205071,1046.480000,1082.541333,1084.205071,0,0
1077,4,1,2,2,1047.073746,1047.294000,1086.296667,1076.073746,0,1
1078,19,6,2,2,1047.901319,1048.101333,1065.996667,1088.901319,0,0
1079,2,0,3,3,1047.978371,1048.457333,1085.117333,1082.978371,0,1
1080,22,7,2,2,1049.894177,1050.325333,1060.444667,1080.894177,0,0
1081,6,2,1,1,1049.954353,1050.615333,1069.538000,1096.954353,0,0
1082,2,0,3,3,1052.339975,1052.560667,1088.975333,1092.339975,0,0
1083,6,2,1,1,1052.913193,1053.448000,1071.610667,1085.913193,0,0
1084,4,1,2,2,1053.327854,1053.512000,1090.059333,1088.327854,0,1
1085,9,3,1,1,1054.242331,1054.472667,1074.490667,1093.242331,0,0
1086,9,3,1,1,1055.679117,1055.782667,1075.146667,1093.679117,0,0
1087,122,40,3,3,1056.948890,1057.354667,1078.027333,1103.948890,0,0
1088,5,1,3,3,1058.593224,1059.775333,1079.786667,1095.593224,0,0
1089,5,1,3,3,1060.122760,1060.334667,1080.066667,1092.122760,0,0
1090,7,2,2,2,1061.491391,1061.972667,1068.751778,1090.491391,0,0
1091,10,3,2,2,1061.820247,1062.294000,1082.431333,1089.820247,0,0
1092,121,40,2,2,1063.384756,1063.481333,1070.260667,1112.384756,0,0
1093,8,2,3,3,1064.186603,1064.326667,1074.439333,1095.186603,0,0
1094,124,41,2,2,1066.560671,1067.275333,1080.719778,1105.560671,0,0
1095,124,41,2,2,1066.714568,1067.275333,1080.719778,1107.714568,0,0
1096,127,42,2,2,1068.603261,1068.642222,1075.420667,1105.603261,0,0
1097,121,40,2,2,1070.598939,1071.500667,1078.279333,1111.598939,0,0
1098,130,43,2,2,1070.898474,1071.610667,1091.754000,1100.898474,0,0
1099,120,40,1,1,1071.135363,1071.610667,1088.084667,1106.135363,0,0
1100,120,40,1,1,1075.086614,1075.256667,1091.720667,1108.086614,0,0
1101,122,40,3,3,1075.743621,1076.816000,1115.259333,1115.743621,0,0
1102,123,41,1,1,1076.029483,1076.816000,1094.537333,1115.029483,0,0
1103,125,41,3,3,1076.087049,1076.816000,1113.560667,1107.087049,0,1
1104,122,40,3,3,1078.798883,1079.649333,1117.597333,1117.798883,0,0
1105,123,41,1,1,1078.870517,1079.649333,1097.212667,1120.870517,0,0
1106,125,41,3,3,1080.239852,1080.719778,1117.257333,1106.239852,0,1
1107,128,42,3,3,1080.267988,1080.719778,1087.497778,1120.267988,0,0
1108,126,42,1,1,1080.414858,1080.719778,1117.283333,1120.414858,0,0
1109,121,40,2,2,1082.319586,1082.431333,1089.211333,1126.319586,0,0
1110,131,43,3,3,1083.908391,1084.938667,1100.887333,1131.908391,0,0
1111,126,42,1,1,1086.247277,1086.406667,1121.872000,1127.247277,0,0
1112,129,43,1,1,1086.370042,1086.610667,1093.280889,1128.370042,0,0
1113,124,41,2,2,1087.778754,1087.974667,1094.755111,1132.778754,0,0
1114,128,42,3,3,1088.004827,1088.194667,1094.886889,1116.004827,0,0
1115,127,42,2,2,1089.084660,1089.101333,1095.882000,1118.084660,0,0
1116,131,43,3,3,1090.030865,1090.169333,1105.581556,1138.030865,0,0
1117,120,40,1,1,1092.092799,1092.449778,1102.516667,1127.092799,0,0
1118,121,40,2,2,1092.861961,1093.194667,1099.926889,1122.861961,0,0
1119,130,43,2,2,1094.375996,1094.424000,1134.270222,1130.375996,0,1
1120,130,43,2,2,1094.550252,1094.647333,1134.492222,1128.550252,0,1
1121,134,44,3,3,1094.751045,1094.776889,1101.445333,1120.751045,0,0
1122,124,41,2,2,1094.757390,1094.816889,1101.559778,1143.757390,0,0
1123,127,42,2,2,1097.104491,1097.322667,1103.992444,1129.104491,0,0
1124,128,42,3,3,1098.981737,1099.669333,1106.338667,1143.981737,0,0
1125,133,44,2,2,1099.748661,1099.816000,1106.595778,1134.748661,0,0
1126,1,0,2,2,1100.971943,1101.406667,1133.291333,1139.971943,0,0
1127,0,0,1,1,1101.157626,1101.445333,1120.274667,1142.157626,0,0
1128,2,0,3,3,1103.253677,1103.669778,1142.846667,1139.253677,0,1
