Tick,Power,Failed
1609,101.397718,352
1610,101.396789,352
1611,101.395378,353
1612,101.402172,354
1613,101.400774,354
1614,101.398433,355
1615,101.398204,355
1616,101.397914,355
1617,101.395355,355
1618,101.393262,356
1619,101.392337,357
1620,101.390958,358
1621,101.390242,358
1623,101.390274,359
1624,101.390796,360
1625,101.390336,360
1626,101.391109,360
1627,101.391411,361
1628,101.390286,361
1629,101.390060,361
1630,101.389381,361
1631,101.388697,361
1632,101.389536,361
1633,101.390770,361
1635,101.390933,361
1637,101.389822,362
1638,101.389599,362
1639,101.394827,362
1640,101.395425,362
1641,101.396486,362
1642,101.395543,363
1643,101.394536,363
1644,101.394371,363
1645,101.393759,364
1646,101.392445,365
1647,101.391557,365
1648,101.391915,365
1651,101.392404,365
1652,101.391965,366
1653,101.391081,367
1654,101.390860,367
1655,101.392517,367
1656,101.392816,367
1657,101.394418,367
1658,101.394383,367
1659,101.394175,367
1660,101.395452,367
1661,101.395191,368
1662,101.393748,368
1663,101.393118,368
1664,101.392487,369
1665,101.392508,369
1666,101.392299,369
1667,101.392844,370
1668,101.391573,372
1669,101.392497,373
1670,101.392069,373
1671,101.391855,373
1673,101.392005,373
1674,101.392005,373
1675,101.394114,373
1676,101.392886,373
1678,101.392902,373
1679,101.393612,373
1680,101.392376,374
1681,101.391962,374
1683,101.392270,375
1684,101.394092,375
1685,101.393285,375
1686,101.394047,375
1687,101.393842,375
1688,101.395791,375
1689,101.394989,375
1690,101.394387,375
1691,101.396012,376
1693,101.396042,376
1694,101.399790,376
1695,101.399049,377
1696,101.398879,377
1697,101.399149,378
1698,101.398214,379
1699,101.398025,379
1700,101.398779,379
1701,101.397403,380
1702,101.397378,381
1703,101.398064,381
1704,101.397826,382
1705,101.398336,382
1706,101.399036,384
1707,101.399005,384
1708,101.399520,384
1709,101.399870,384
1710,101.398552,385
1711,101.398124,385
1712,101.396960,385
1713,101.396173,385
1714,101.395577,385
1716,101.394975,385
1717,101.394173,385
1718,101.393562,385
1719,101.393156,385
1720,101.407708,385
1721,101.405935,385
1722,101.403912,387
1723,101.402691,387
1724,101.403324,387
1725,101.401949,388
1726,101.400116,389
1727,101.398703,390
1728,101.399849,391
1729,101.399092,391
1730,101.398099,391
1731,101.397804,391
1732,101.397042,393
1733,101.398570,393
1734,101.397583,393
1735,101.397924,393
1736,101.397676,393
1737,101.395697,393
1738,101.395664,393
1739,101.394434,394
1740,101.393935,394
1741,101.394026,394
1742,101.394005,394
1743,101.392785,394
1744,101.393141,394
1745,101.392156,394
1746,101.393695,394
1747,101.393453,394
1748,101.395288,394
1749,101.393880,394
1750,101.393176,394
1751,101.393213,395
1752,101.392505,395
1753,101.393970,395
1754,101.394018,396
1755,101.393192,396
1756,101.392485,396
1757,101.392014,396
1758,101.392522,396
1759,101.391330,396
1760,101.391146,396
1761,101.390414,396
1763,101.390169,396
1764,101.394102,396
1766,101.393170,397
1767,101.393846,397
1768,101.392474,397
1769,101.391559,397
1770,101.391086,397
1771,101.391048,397
1772,101.390579,397
1773,101.390639,397
1775,101.389236,397
1776,101.389000,397
1777,101.389515,397
1778,101.389358,398
1779,101.389125,398
1781,101.390014,398
1782,101.395839,398
1783,101.395196,398
1784,101.394335,399
1785,101.394824,399
1786,101.394544,399
1787,101.393266,399
1788,101.393310,399
1789,101.394635,399
1790,101.393741,400
1791,101.394401,400
1792,101.393697,400
1793,101.395022,401
1794,101.395791,401
1795,101.395358,401
1796,101.394557,401
1797,101.396947,401
1798,101.396062,401
1799,101.395168,401
1800,101.394949,401
1801,101.395557,401
1802,101.394686,401
1803,101.395568,401
1804,101.395405,401
1805,101.394968,401
1806,101.395260,401
1807,101.396349,401
1808,101.395701,401
1809,101.395513,401
1810,101.394649,401
1811,101.394215,401
1812,101.393347,402
1813,101.392913,402
1814,101.395505,402
1815,101.394801,402
1816,101.393677,402
1817,101.392335,402
1818,101.391664,402
1819,101.390764,403
1820,101.390607,403
1821,101.389253,403
1822,101.389882,403
1823,101.388080,404
1826,101.388447,405
1827,101.388488,406
1828,101.388489,406
1829,101.387590,408
1830,101.386940,408
1832,101.387591,408
1833,101.388248,408
1834,101.386973,409
1835,101.386861,410
1836,101.386436,410
1837,101.385371,410
1838,101.385139,410
1839,101.385452,411
1841,101.385327,411
1842,101.385113,411
1843,101.384899,411
1844,101.384360,411
1845,101.384247,411
1846,101.383817,411
1847,101.384021,412
1848,101.383595,412
1849,101.385619,412
1850,101.385411,412
1851,101.385206,412
1852,101.386458,412
1853,101.386724,413
1854,101.385517,415
1855,101.387519,415
1856,101.387576,415
1857,101.386981,415
1858,101.386576,415
1859,101.387407,415
1860,101.387017,415
1861,101.385846,415
1862,101.384416,417
1863,101.384685,417
1864,101.386149,417
1865,101.385823,419
1868,101.385409,419
1869,101.387789,419
1870,101.386995,419
1871,101.386779,419
1872,101.387197,419
1873,101.386403,419
1874,101.385209,419
1875,101.384203,420
1876,101.383590,421
1877,101.383180,421
1878,101.383949,421
1882,101.382319,422
1883,101.383280,422
1884,101.383162,423
1885,101.382960,423
1886,101.383760,423
1887,101.387070,423
1888,101.388319,423
1889,101.388961,424
1890,101.388405,424
1891,101.388837,425
1892,101.388786,425
1893,101.389636,425
1894,101.388146,425
1895,101.387867,425
1896,101.388814,425
1897,101.389534,425
1898,101.388396,425
1899,101.388390,425
1900,101.388786,425
1901,101.390115,425
1902,101.389363,425
1903,101.388607,425
1904,101.388778,425
1905,101.388014,426
1906,101.387611,426
1907,101.386649,426
1908,101.388033,426
1909,101.388028,426
1910,101.387644,426
1912,101.387339,426
1913,101.387905,426
1914,101.386956,426
1915,101.386192,426
1916,101.385038,426
1917,101.384843,426
1918,101.384060,426
1919,101.383079,426
1920,101.382286,426
1921,101.385440,427
1922,101.385681,427
1923,101.385286,427
1924,101.384091,427
1925,101.384401,427
1926,101.383795,428
1927,101.386578,428
1928,101.384845,428
1929,101.384286,428
1930,101.386360,428
1931,101.386386,429
1932,101.386019,429
1933,101.385515,429
1934,101.384241,429
1935,101.383871,429
1936,101.385565,429
1937,101.384834,429
1939,101.385115,430
1940,101.384565,430
1941,101.383645,430
1942,101.383614,430
1943,101.382869,430
1944,101.383148,430
1945,101.383798,430
1946,101.382679,432
1947,101.383138,433
1948,101.383138,433
1949,101.386782,433
1950,101.385727,433
1951,101.386728,434
1952,101.386192,434
1953,101.387281,435
1954,101.386745,435
1955,101.387944,435
1956,101.388086,435
1957,101.387934,435
1958,101.387257,435
1959,101.386543,435
1962,101.386175,435
1963,101.385991,435
1964,101.388841,435
1965,101.389456,435
1966,101.390841,435
1968,101.390671,435
1969,101.393893,439
1970,101.392746,439
1971,101.392085,439
1972,101.391410,439
1973,101.390737,439
1974,101.390505,439
1975,101.390437,440
1976,101.390215,440
1977,101.391176,441
1978,101.390822,442
1979,101.390467,442
1980,101.391032,442
1981,101.390986,442
1982,101.391290,442
1983,101.391114,442
1984,101.390584,443
1985,101.391555,443
1986,101.390339,444
1987,101.391082,444
1988,101.390734,446
1989,101.392458,447
1990,101.393081,447
1991,101.393111,447
1992,101.392750,447
1993,101.393260,447
1994,101.392596,447
1995,101.392068,447
1996,101.391385,447
1997,101.391620,447
1998,101.391274,447
1999,101.390925,447
2000,101.391630,448
2001,101.390939,448
2002,101.391177,448
2003,101.390958,448
2004,101.390785,448
2005,101.391185,449
2006,101.391756,449
2007,101.390906,449
2008,101.390396,449
2009,101.389710,449
2010,101.389018,449
2011,101.388152,451
2012,101.387623,451
2013,101.386740,451
2014,101.394985,451
2015,101.394807,451
2016,101.394063,452
2017,101.392341,452
2018,101.390714,452
2019,101.391630,452
2020,101.390618,452
2021,101.388846,453
2022,101.388416,453
2023,101.386985,453
2024,101.386410,454
2025,101.387026,454
2026,101.388458,454
2027,101.387847,454
2028,101.389272,454
2029,101.388277,454
2030,101.388077,454
2031,101.388170,454
2032,101.387587,454
2033,101.388288,455
2034,101.388988,455
2035,101.390714,456
2037,101.390325,456
2038,101.390450,456
2039,101.389486,456
2040,101.388518,456
2041,101.387346,456
2042,101.386152,456
2043,101.386552,456
2044,101.387974,457
2045,101.386802,458
2046,101.387023,458
2047,101.386635,458
2048,101.386293,458
2049,101.385519,458
2050,101.385131,458
2051,101.386177,458
2052,101.385019,460
2053,101.384432,460
2054,101.383634,460
2055,101.383026,460
2056,101.382823,460
2061,101.385350,460
2062,101.391349,460
2064,101.390797,460
2065,101.391644,460
2066,101.391765,460
2067,101.391911,461
2068,101.392509,461
2069,101.391932,461
2070,101.392324,461
2071,101.391374,461
2072,101.390610,461
2073,101.390419,461
2074,101.391484,461
2075,101.390537,462
2076,101.389391,462
2078,101.388215,463
2079,101.388018,463
2080,101.386839,463
2081,101.386819,463
2082,101.387383,465
2083,101.386806,466
2084,101.385838,466
2085,101.386203,467
2086,101.385819,467
2087,101.386601,468
2088,101.386221,468
2089,101.385253,468
2090,101.385059,468
2091,101.385594,468
2092,101.384819,468
2093,101.385359,468
2095,101.385879,469
2096,101.385309,469
2097,101.385476,469
2098,101.385835,469
2099,101.386194,469
2100,101.385527,469
2101,101.385338,469
2102,101.385150,469
2103,101.385405,469
2104,101.384652,469
2105,101.384082,469
2106,101.385145,469
2108,101.384578,469
2109,101.384200,469
2110,101.383631,469
2111,101.384163,469
2112,101.383976,469
2113,101.383322,469
2115,101.383656,469
2116,101.383466,469
2117,101.384147,469
2118,101.383584,469
2119,101.383396,469
2120,101.383741,469
2121,101.384132,469
2122,101.384561,469
2123,101.386349,469
2124,101.386421,469
2125,101.386242,469
2126,101.385708,469
2127,101.385170,469
2128,101.384630,469
2129,101.383913,469
2130,101.383193,469
2131,101.388157,469
2132,101.387157,469
2133,101.385962,473
2134,101.385041,473
2135,101.386544,473
2136,101.385754,473
2137,101.384648,473
2138,101.383919,473
2139,101.383938,473
2140,101.384135,473
2141,101.383415,473
2142,101.382343,473
2143,101.381698,473
2144,101.383186,474
2145,101.383599,474
2146,101.382900,474
2147,101.383101,474
2148,101.382924,474
2149,101.385052,474
2150,101.384376,474
2151,101.383865,475
2152,101.383893,475
2153,101.383168,476
2154,101.381959,478
2155,101.382501,479
2156,101.383759,479
2157,101.383583,479
2158,101.383787,479
2160,101.383091,479
2161,101.385173,480
2162,101.384787,481
2163,101.384665,481
2164,101.384335,481
2165,101.383930,481
2166,101.382907,482
2167,101.384030,482
2168,101.384293,482
2169,101.383953,482
2170,101.384605,482
2171,101.384537,482
2172,101.384747,484
2173,101.384418,484
2174,101.383917,484
2175,101.385516,484
2176,101.384722,485
2177,101.385646,486
2178,101.385728,486
2179,101.386688,487
2180,101.386055,487
2181,101.385963,487
2182,101.384988,487
2183,101.384662,487
2184,101.384006,487
2185,101.383649,488
2186,101.382950,488
2187,101.382746,489
2188,101.382389,489
2190,101.382440,490
2191,101.381909,490
2192,101.380844,491
2193,101.380665,491
2194,101.380968,491
2195,101.380790,491
2196,101.381099,492
2198,101.380922,492
2199,101.382894,492
2200,101.383214,492
2201,101.382876,492
2202,101.384227,492
2203,101.383894,492
2204,101.383225,493
2205,101.383030,493
2206,101.382525,493
2207,101.381680,493
2208,101.382007,493
2212,101.380973,493
2213,101.380798,493
2214,101.383450,493
2217,101.383848,493
2218,101.383193,493
2219,101.382698,494
2220,101.381872,495
2221,101.381359,495
2222,101.380674,495
2223,101.380157,495
2224,101.384727,496
2225,101.384310,496
2226,101.384323,496
2227,101.385632,496
2228,101.387146,496
2229,101.386192,496
2230,101.385721,496
2231,101.385406,496
2232,101.385232,497
2233,101.384900,497
2234,101.384199,497
2236,101.383659,497
2237,101.385716,497
2238,101.386133,498
2239,101.385660,499
2240,101.385344,499
2241,101.386355,499
2242,101.385437,500
2243,101.384664,500
2244,101.384054,500
2245,101.383397,501
2246,101.382564,502
2247,101.381561,502
2248,101.381418,502
2251,101.381246,502
2252,101.381390,502
2253,101.381309,502
2254,101.381978,502
2258,101.381811,502
2259,101.384550,502
2260,101.384979,502
2261,101.385094,502
2262,101.384936,502
2263,101.386161,502
2264,101.386562,502
2265,101.386257,503
2266,101.385938,503
2267,101.386539,503
2268,101.386818,503
2269,101.388408,503
2270,101.387544,503
2271,101.387682,504
2272,101.388113,505
2273,101.388233,507
2274,101.387480,507
2275,101.388205,507
2276,101.387905,507
2277,101.389008,507
2278,101.388744,507
2279,101.387834,509
2280,101.389109,509
2281,101.388654,509
2282,101.388548,509
2283,101.388665,509
2284,101.388350,509
2286,101.388192,509
2287,101.391053,509
2288,101.391605,509
2289,101.391460,509
2290,101.394116,510
2291,101.394156,510
2292,101.393597,510
2293,101.393029,511
2294,101.393840,511
2295,101.393256,512
2296,101.392972,512
2297,101.393084,512
2298,101.392468,513
2299,101.392986,513
2300,101.391735,513
2301,101.392232,513
2303,101.392786,513
2304,101.393138,513
2305,101.392827,513
2306,101.393060,514
2307,101.392432,515
2308,101.392668,515
2309,101.392352,515
2310,101.391876,515
2311,101.391076,516
2313,101.390427,516
2315,101.390264,516
2316,101.389285,517
2317,101.388791,517
2318,101.392313,517
2319,101.392148,517
2320,101.393281,517
2321,101.392090,517
2322,101.390878,517
2323,101.391222,517
2324,101.390518,517
2325,101.390427,517
2326,101.389228,517
2327,101.389290,517
2328,101.389639,517
2329,101.389389,517
2330,101.388859,518
2332,101.389388,518
2333,101.389379,518
2334,101.391657,518
2335,101.392137,518
2336,101.391654,519
2337,101.391173,519
2338,101.390842,520
2339,101.390514,520
2340,101.390537,520
2341,101.389634,520
2342,101.389631,520
2344,101.389462,520
2345,101.391352,520
2346,101.391627,520
2347,101.392441,520
2348,101.393585,520
2349,101.395011,520
2350,101.394257,521
2351,101.395077,522
2352,101.395787,522
2353,101.395492,523
2354,101.395337,524
2355,101.394714,525
2356,101.395208,525
2357,101.393965,526
2358,101.392845,526
2359,101.392677,526
2360,101.392513,526
2361,101.393523,526
2362,101.393045,526
2363,101.392400,528
2364,101.394028,528
2365,101.395805,528
2366,101.396005,528
2367,101.396384,528
2368,101.396620,528
2369,101.396320,528
2370,101.397237,528
2371,101.397225,528
2372,101.396626,528
2373,101.395413,528
2374,101.394155,529
2375,101.394155,529
2376,101.395938,530
2377,101.396774,531
2378,101.396620,531
2379,101.397271,531
2380,101.397771,531
2381,101.399435,531
2382,101.398858,531
2383,101.398891,531
2384,101.398116,531
2385,101.397487,531
2386,101.397011,531
2387,101.396694,531
2388,101.395879,531
2389,101.397436,531
2390,101.396761,531
2393,101.397349,532
2394,101.398351,532
2395,101.398005,532
2396,101.397045,534
2398,101.397003,534
2399,101.397217,534
2400,101.396900,534
2401,101.395621,534
2403,101.394964,535
2404,101.398717,535
2405,101.399265,535
2406,101.399334,535
2407,101.398842,535
2408,101.398897,535
2409,101.397081,535
2410,101.396571,535
2411,101.396469,535
2412,101.396303,535
2413,101.397352,535
2414,101.398076,535
2415,101.399597,536
2416,101.399315,537
2417,101.399260,537
2418,101.398512,537
2419,101.398471,537
2420,101.397980,537
2421,101.396898,538
2422,101.396584,538
2423,101.396041,538
2424,101.396365,538
2425,101.396293,538
2426,101.396135,538
2427,101.395343,538
2428,101.396644,538
2429,101.396022,538
2430,101.395240,539
2431,101.394764,539
2432,101.395552,539
2433,101.394925,539
2434,101.396352,540
2438,101.395644,541
2439,101.395485,541
2440,101.399390,541
2441,101.398654,541
2442,101.398996,543
2443,101.399087,543
2444,101.398652,543
2445,101.398503,543
2446,101.398836,545
2447,101.398220,545
2448,101.397755,546
2449,101.397980,546
2450,101.397347,546
2451,101.397566,546
2452,101.397550,546
2453,101.397240,546
2454,101.397082,546
2455,101.396925,546
2456,101.396767,546
2457,101.397978,546
2458,101.397516,546
2459,101.396290,546
2460,101.395664,547
2461,101.395958,548
2463,101.395708,548
2464,101.394926,548
2465,101.394454,548
2466,101.394910,548
2467,101.394971,548
2468,101.394950,548
2470,101.394792,548
2471,101.396639,548
2472,101.395728,549
2474,101.394805,549
2475,101.394650,549
2476,101.395112,549
2477,101.394961,550
2480,101.395219,551
2481,101.395817,551
2482,101.395875,551
2483,101.395262,551
2485,101.394324,551
2486,101.394165,551
2487,101.395190,551
2488,101.395222,552
2490,101.395068,552
2491,101.400039,552
2492,101.399764,552
2493,101.399765,552
2494,101.399857,552
2495,101.399716,552
2496,101.401061,552
2497,101.400759,552
2498,101.399770,552
2500,101.399622,552
2501,101.399772,552
2502,101.399625,552
2503,101.398727,552
2504,101.398271,552
2505,101.398118,552
2506,101.401878,552
2507,101.401053,552
2508,101.399665,553
2509,101.399510,553
2510,101.399354,553
2511,101.399371,557
2512,101.398740,557
2513,101.397503,558
2514,101.396889,559
2515,101.398823,559
2516,101.398075,561
2517,101.397627,561
2519,101.397177,561
2520,101.396580,561
2521,101.395520,564
2522,101.394734,566
2525,101.394411,566
2526,101.394251,566
2529,101.396584,566
2530,101.396584,566
2531,101.395968,567
2532,101.395505,567
2533,101.396287,567
2534,101.395675,567
2535,101.396942,567
2536,101.396609,568
2539,101.396306,568
2540,101.396155,568
2541,101.398104,568
2542,101.397529,568
2544,101.397227,568
2545,101.398008,568
2546,101.398688,569
2549,101.399639,572
2550,101.399490,572
2551,101.401285,572
2552,101.401388,572
2553,101.401796,572
2554,101.401524,572
2555,101.401380,572
2556,101.402261,572
2557,101.402138,572
2558,101.402246,573
2559,101.401960,573
2560,101.403525,573
2561,101.402563,573
2562,101.401441,574
2564,101.401152,574
2565,101.401268,575
2566,101.401853,575
2567,101.400992,575
2568,101.400698,575
2569,101.400845,575
2570,101.400911,575
2571,101.400047,576
2572,101.402850,576
2573,101.402459,576
2574,101.402045,577
2575,101.401593,577
2576,101.401546,578
2577,101.401123,578
2578,101.400841,578
2579,101.401235,578
2581,101.402219,578
2582,101.403777,578
2583,101.403996,578
2584,101.404227,578
2585,101.403435,579
2586,101.403794,579
2587,101.403391,579
2588,101.403247,579
2589,101.402856,579
2590,101.401743,580
2591,101.401689,580
2592,101.400834,581
2593,101.399807,582
2594,101.399659,582
2596,101.399511,582
2597,101.399288,582
2598,101.398701,582
2599,101.398109,584
2600,101.397961,584
2601,101.397794,585
2603,101.398002,585
2604,101.397853,585
2606,101.398711,585
2607,101.400384,585
2608,101.400243,585
2609,101.402456,585
2610,101.402322,585
2611,101.401653,585
2612,101.400837,585
2613,101.400292,585
2614,101.399323,585
2615,101.399044,585
2616,101.398760,585
2618,101.398050,585
2619,101.397181,585
2620,101.403322,585
2621,101.402732,586
2622,101.402286,586
2623,101.403554,587
2624,101.403309,587
2625,101.402578,588
2626,101.401404,588
2627,101.401287,588
2628,101.400991,588
2629,101.399651,589
2630,101.398728,589
2631,101.398105,589
2632,101.399945,589
2633,101.399185,589
2634,101.399246,589
2635,101.399092,589
2636,101.399381,589
2637,101.399378,589
2638,101.398925,589
2640,101.398916,589
2641,101.399430,589
2642,101.399500,589
2643,101.399800,590
2644,101.399429,590
2645,101.399884,590
2647,101.400277,590
2648,101.400130,590
2649,101.400078,590
2650,101.399348,590
2651,101.398863,590
2652,101.398118,591
2653,101.397516,592
2655,101.397057,592
2656,101.398931,593
2657,101.399684,593
2658,101.399103,593
2659,101.398665,593
2660,101.399274,593
2661,101.399570,594
2662,101.399128,595
2663,101.398977,595
2664,101.399021,595
2665,101.398869,595
2666,101.401564,595
2667,101.401271,595
2669,101.401866,595
2670,101.401865,595
2671,101.402163,596
2672,101.401956,596
2673,101.400942,596
2674,101.400206,596
2675,101.399896,596
2676,101.399002,596
2677,101.398907,597
2679,101.399041,597
2680,101.398891,597
2681,101.398289,597
2684,101.399371,597
2685,101.403142,597
2686,101.402833,597
2687,101.402294,597
2688,101.402024,597
2689,101.401881,597
2690,101.401189,597
2691,101.402796,597
2692,101.402958,598
2693,101.403807,598
2694,101.403666,598
2695,101.403406,599
2696,101.402558,599
2697,101.402132,599
2698,101.401251,600
2699,101.401216,600
2700,101.400765,600
2703,101.400311,600
2704,101.400838,600
2705,101.400954,600
2707,101.400805,600
2708,101.400656,600
2709,101.401756,600
2710,101.401467,600
2711,101.403693,600
2712,101.403554,600
2713,101.403396,600
2714,101.404507,601
2715,101.404715,601
2716,101.404018,602
2717,101.403598,602
2718,101.403275,602
2719,101.403130,602
2720,101.403093,602
2721,101.402658,602
2722,101.402844,602
2723,101.402700,602
2724,101.401973,602
2725,101.401532,602
2727,101.401385,602
2728,101.406903,602
2729,101.407111,602
2730,101.406753,602
2731,101.407359,602
2732,101.407247,602
2733,101.407193,604
2734,101.406527,604
2735,101.406104,604
2736,101.405831,604
2737,101.406531,604
2738,101.405185,605
2739,101.405346,606
2740,101.404339,607
2741,101.403207,607
2742,101.402920,607
2743,101.402346,608
2744,101.401986,609
2745,101.401983,609
2746,101.401272,609
2747,101.400559,609
2748,101.401650,609
2749,101.400654,610
2750,101.400511,610
2751,101.399938,610
2752,101.399776,611
2753,101.399263,612
2754,101.399326,613
2756,101.399446,613
2757,101.400069,613
2760,101.400623,613
2761,101.400343,613
2762,101.401047,613
2763,101.400088,614
2764,101.400433,614
2766,101.400067,615
2767,101.399633,615
2768,101.399493,615
2769,101.400643,615
2770,101.400651,615
2771,101.400377,615
2772,101.400308,615
2773,101.401343,615
2774,101.401778,615
2775,101.401390,616
2776,101.400989,616
2777,101.401282,616
2778,101.400750,616
2779,101.401000,616
2780,101.400602,616
2781,101.401648,616
2782,101.401446,618
2783,101.401625,618
2784,101.400838,619
2785,101.401955,619
2786,101.401431,619
2787,101.401339,619
2788,101.400555,620
2789,101.399751,620
2790,101.400145,620
2791,101.399740,620
2792,101.399786,621
2793,101.399369,621
2794,101.399619,621
2795,101.401401,622
2796,101.401002,622
2798,101.400802,623
2799,101.401209,623
2800,101.402432,623
2801,101.401917,623
2802,101.401637,623
2803,101.401370,623
2804,101.403407,623
2805,101.402643,623
2806,101.401990,623
2807,101.402501,623
2808,101.402434,624
2809,101.402704,624
2810,101.402184,625
2811,101.401654,625
2812,101.401520,625
2813,101.401120,625
2814,101.400579,625
2815,101.399622,625
2816,101.399068,625
2817,101.398651,625
2818,101.400681,625
2819,101.399696,625
2820,101.398426,626
2821,101.399176,626
2823,101.398675,626
2824,101.399087,626
2825,101.398953,627
2826,101.398674,627
2827,101.400289,628
2828,101.400356,628
2829,101.400197,628
2830,101.400068,628
2831,101.400450,628
2832,101.400214,628
2833,101.399694,628
2834,101.399867,628
2836,101.400166,628
2838,101.400031,628
2839,101.402018,628
2840,101.401761,628
2841,101.402229,629
2842,101.402947,629
2843,101.402711,629
2844,101.402572,630
2845,101.403013,631
2846,101.403883,631
2847,101.403948,631
2848,101.403586,631
2849,101.404028,631
2850,101.403901,631
2851,101.404148,631
2852,101.404146,632
2853,101.404331,632
2854,101.404308,632
2855,101.404179,632
2856,101.404532,632
2857,101.404405,632
2858,101.405209,632
2859,101.404581,632
2860,101.404559,632
2861,101.403934,632
2862,101.404746,634
2863,101.404509,635
2864,101.404825,636
2865,101.404191,637
2866,101.404510,637
2867,101.405505,637
2868,101.404764,638
2869,101.405111,638
2870,101.404753,639
2871,101.405197,639
2872,101.405430,640
2873,101.405403,641
2874,101.404892,641
2876,101.404763,641
2877,101.405578,641
2878,101.406611,641
2879,101.407049,641
2880,101.406566,641
2881,101.408187,641
2882,101.408214,641
2883,101.407625,641
2884,101.408534,641
2885,101.407947,641
2886,101.408731,641
2887,101.408026,641
2888,101.407859,642
2889,101.407376,642
2890,101.407228,642
2891,101.407033,643
2892,101.406407,644
2893,101.405898,644
2894,101.405497,644
2895,101.405560,644
2896,101.405366,644
2897,101.404721,645
2898,101.404330,645
2899,101.404200,645
2900,101.403675,645
2901,101.403015,646
2902,101.402618,646
2903,101.402485,646
2904,101.401688,647
2905,101.401286,647
2906,101.404035,648
2907,101.403899,648
2908,101.403627,648
2909,101.405549,649
2910,101.405277,649
2911,101.405006,649
2912,101.404945,649
2913,101.405314,649
2914,101.405332,650
2915,101.405068,650
2916,101.404967,651
2917,101.404565,651
2918,101.403759,652
2919,101.404178,652
2920,101.404885,652
2921,101.404690,652
2922,101.404421,652
2923,101.404144,652
2924,101.403872,652
2925,101.403600,652
2927,101.402908,653
2928,101.403899,653
2929,101.403348,654
2930,101.403073,654
2932,101.403808,654
2933,101.404145,654
2934,101.403874,654
2935,101.404357,655
2936,101.404904,655
2937,101.405205,655
2939,101.404546,655
2940,101.404150,655
2941,101.404173,655
2942,101.403502,655
2943,101.403642,655
2944,101.403369,655
2945,101.403513,656
2946,101.403377,656
2947,101.405936,656
2948,101.405999,656
2949,101.405991,656
2950,101.405469,656
2951,101.405941,656
2952,101.406212,656
2953,101.407166,656
2954,101.406909,656
2955,101.406780,656
2956,101.407514,656
2957,101.406757,656
2958,101.406114,656
2959,101.405722,656
2960,101.405190,656
2961,101.405824,657
2962,101.405956,657
2963,101.405561,657
2964,101.405296,657
2965,101.406819,657
2966,101.406182,657
2967,101.405794,659
2968,101.406070,659
2969,101.405295,660
2970,101.405035,660
2971,101.405722,660
2972,101.405991,660
2973,101.405529,660
2974,101.405010,660
2975,101.404471,660
2976,101.406022,660
2977,101.406295,660
2978,101.407088,660
2980,101.406833,660
2981,101.406715,660
2982,101.405952,660
2983,101.405482,660
2985,101.404990,660
2986,101.404855,660
2987,101.406245,660
2989,101.406093,660
2991,101.406709,660
2992,101.407722,660
2993,101.407100,660
2994,101.406567,660
2995,101.405914,661
2996,101.407150,661
2997,101.406825,662
2998,101.406768,662
3000,101.406380,662
3001,101.406250,662
3002,101.406422,662
3003,101.405649,662
3004,101.405390,662
3005,101.405261,662
3006,101.404483,662
3007,101.403955,662
3008,101.403424,662
3009,101.403291,662
3010,101.402892,663
3011,101.402759,663
3012,101.402088,665
3013,101.401683,665
3017,101.401278,666
3018,101.401143,666
3019,101.400872,667
3020,101.400872,667
3021,101.400872,667
3022,101.400872,667
3023,101.400872,667
3024,101.400872,667
3025,101.400872,667
3026,101.400872,667
3027,101.400872,667
3028,101.400872,667
3029,101.400872,667
3030,101.400872,667
3031,101.400872,667
3032,101.400872,667
3033,101.400872,667
3034,101.400872,667
3035,101.400872,667
3036,101.400872,667
3037,101.400872,667
3038,101.400872,667
3039,101.400872,667
3040,101.400872,667
